"path","functional_area","disposition","v2_destination_or_replacement","reason","required_invariant_to_preserve","migration_milestone","inspection_basis","source_lines","internal_imports","inbound_imports"
"src/ai4s_agent/run_plan_review_memory.py","v1 run-plan, queue, review, and replan","REFERENCE_ONLY","docs/v2/evidence/ and future inspection tests","Run-plan verification and review artifacts are useful historical evidence, not Core v2 runtime authority.","Evidence references exact inputs and digests and cannot authorize execution by itself.","C1,C6","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","131","3","0"
"src/ai4s_agent/run_plan_state_fingerprint.py","v1 run-plan, queue, review, and replan","REFERENCE_ONLY","docs/v2/evidence/ and future inspection tests","Run-plan verification and review artifacts are useful historical evidence, not Core v2 runtime authority.","Evidence references exact inputs and digests and cannot authorize execution by itself.","C1,C6","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","176","1","0"
"src/ai4s_agent/run_plan_task_runner.py","v1 run-plan, queue, review, and replan","ARCHIVE","none (frozen v1 only)","Run-plan queue, resume, replan, and task-runner layers are frozen with v1 and replaced by bounded RunRequest/RunLedger semantics.","Core v2 has no independent replan, queue, resume-intent, or task-runner authority.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","122","4","0"
"src/ai4s_agent/runtime_environments.py","runtime and provider profiles","SIMPLIFY","src/molly/core/config.py; src/molly/llm/profiles.py","Retain logical, server-owned profiles while removing v1 authority and environment coupling.","Profiles reference capabilities and credentials without exposing secrets or selecting hidden authority.","CORE-02,CORE-03","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","476","0","0"
"src/ai4s_agent/schemas.py","shared schema monolith","MIGRATE","src/molly/**/schemas.py","Split only bounded Core, document, evidence, and OLED schemas; historical authority schemas remain frozen.","Each schema has one owning bounded package and rejects undeclared authority metadata.","CORE-01,CORE-04,CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","12298","0","0"
"src/ai4s_agent/scientific_agent_authorization.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","2021","7","0"
"src/ai4s_agent/scientific_agent_autonomy_l1.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","361","2","0"
"src/ai4s_agent/scientific_agent_autonomy_l2.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","589","4","0"
"src/ai4s_agent/scientific_agent_autonomy_lease.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","2185","3","0"
"src/ai4s_agent/scientific_agent_autonomy_policy.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","315","1","0"
"src/ai4s_agent/scientific_agent_conversation.py","conversation and memory projection","DEFER","optional src/molly/api.py; src/molly/cli.py","Conversation and memory are optional projection layers, not Core execution authority.","Core runs, artifacts, and reviews remain usable without conversation persistence.","after CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","6570","24","0"
"src/ai4s_agent/scientific_agent_deterministic_fastpath.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","519","2","0"
"src/ai4s_agent/scientific_agent_evidence.py","scientific evidence projection","MIGRATE","src/molly/evidence/","Retain source-backed evidence packaging without v1 trajectory or publication authority.","Evidence packets identify exact source locators, input artifact digests, and claim boundaries.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1027","7","0"
"src/ai4s_agent/scientific_agent_failure_recovery.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","3072","18","0"
"src/ai4s_agent/scientific_agent_failure_recovery_runtime.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1384","5","0"
"src/ai4s_agent/scientific_agent_harness_controller.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","4900","14","0"
"src/ai4s_agent/scientific_agent_permissions.py","v1 authority and autonomy","ARCHIVE","none (frozen v1 only)","Freeze the v1 permission, authority-relation, autonomy-level, and lease stack outside Core v2.","Core v2 uses explicit RunRequest, closed ToolPolicy, and digest-bound approvals only.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1802","5","0"
"src/ai4s_agent/scientific_agent_plan.py","run proposal and input binding","SIMPLIFY","src/molly/core/runs.py; src/molly/core/tools.py","Extract bounded run request and input-binding semantics into the single Core execution contract.","Run inputs and selected tool are immutable, policy-checked, and digest-bound.","CORE-02","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","3034","9","0"
"src/ai4s_agent/scientific_agent_replanner.py","v1 controller, replanner, and recovery","ARCHIVE","none (frozen v1 only)","Archive the v1 controller/replanner/recovery authority stack; AgentLoop and RunLedger are the only future execution concepts.","No controller, replanner, autonomous recovery, or second state machine is imported by Core v2.","C1,C2","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1986","10","0"
"src/ai4s_agent/scientific_agent_result_projection.py","read-only inspection and result projection","SIMPLIFY","src/molly/core/inspection.py; src/molly/evidence/","Retain read-only projections over factual artifacts and ledger records.","Inspection is reproducible and cannot authorize, mutate, or reinterpret execution facts.","CORE-01,CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","1443","7","0"
"src/ai4s_agent/scientific_agent_review_projection.py","read-only inspection and result projection","SIMPLIFY","src/molly/core/inspection.py; src/molly/evidence/","Retain read-only projections over factual artifacts and ledger records.","Inspection is reproducible and cannot authorize, mutate, or reinterpret execution facts.","CORE-01,CORE-07","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","464","3","0"
"src/ai4s_agent/scientific_agent_run_input_binding.py","run proposal and input binding","SIMPLIFY","src/molly/core/runs.py; src/molly/core/tools.py","Extract bounded run request and input-binding semantics into the single Core execution contract.","Run inputs and selected tool are immutable, policy-checked, and digest-bound.","CORE-02","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","674","5","0"
"src/ai4s_agent/scientific_dataset_builder.py","dataset, identity, and leakage validation","MIGRATE","src/molly/domains/oled/validators.py; src/molly/evidence/validation.py","Retain molecule identity, units, duplicate/conflict, trainability, and leakage checks as bounded validators.","Dataset and evidence validation is deterministic, provenance-bound, and explicit about claim level.","CORE-05","exact HEAD bc379401fd4d88efc714fb878628cb29e49765d2 AST parse + source/import/inbound scan; representative source review","302","2","0"
